Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,6_M,Migrant caravan\Migrant caravan-I,0,18-year-old Karina Gomez,maxku,09-05-18 20:34,,,24,0.34,4,4
●,6_M,Migrant caravan,0,the migrants,maxku,09-05-18 20:34,,,12,0.17,5,5
●,6_M,Migrant caravan\Migrant caravan-I,0,"44-year-old mother, Emilia Palacio",maxku,09-05-18 20:34,,,34,0.47,4,4
●,6_M,USA,0,the United States,maxku,09-05-18 20:35,,,17,0.24,5,5
●,6_M,USA\Trump,0,President Trump,maxku,09-05-18 20:35,,,15,0.21,5,5
●,6_M,Migrant caravan,0,migrants,maxku,09-05-18 20:39,,,8,0.11,5,5
●,6_M,Migrant caravan,0,the migrants,maxku,09-05-18 20:40,,,12,0.17,6,6
●,6_M,Migrant caravan,0,migrants,maxku,09-05-18 20:42,,,8,0.11,7,7
●,6_M,Migrant caravan\Migrant caravan-I,0,The couples,maxku,09-05-18 20:43,,,11,0.15,9,9
●,6_M,Migrant caravan\Migrant caravan-I,0,four young couples,maxku,09-05-18 20:43,,,18,0.25,8,8
●,6_M,Migrant caravan\Migrant caravan-I,0,married couples,maxku,09-05-18 20:43,,,15,0.21,10,10
●,6_M,USA,0,U.S.,maxku,09-05-18 20:43,,,4,0.06,10,10
●,6_M,Migrant caravan,0,migrants seeking asylum,maxku,09-05-18 20:46,,,23,0.32,12,12
●,6_M,Supporters\Supporters-I,0,Emma Lozano,maxku,09-05-18 20:48,,,11,0.15,10,10
●,6_M,Supporters\Supporters-I,0,a Christian pastor from Chicago,maxku,09-05-18 20:48,,,31,0.43,10,10
●,6_M,Supporters,0,80 U.S. families,maxku,09-05-18 20:48,,,16,0.22,12,12
●,6_M,Supporters\Supporters-I,0,Heather Cronk,maxku,09-05-18 20:48,,,13,0.18,12,12
●,6_M,Supporters\Supporters-I,0,co-director of Showing Up For Racial Justice,maxku,09-05-18 20:49,,,44,0.61,12,12
●,6_RR,USA,0,United States,maxku,09-05-18 20:51,,,13,0.54,2,2
●,6_RR,MEX,0,Mexico,maxku,09-05-18 20:51,,,6,0.25,2,2
●,6_RR,Migrant caravan,0,Members of the caravan,maxku,09-05-18 20:51,,,22,0.92,3,3
●,6_RR,USA,0,U.S. authorities,maxku,09-05-18 20:52,,,16,0.67,3,3
●,6_RR,USA,0,U.S. Customs and Border Protection,maxku,09-05-18 20:52,,,34,1.42,3,3
●,6_RR,Migrant caravan,0,individuals,maxku,09-05-18 20:53,,,11,0.46,4,4
●,6_RR,MEX,0,Mexico,maxku,09-05-18 20:53,,,6,0.25,4,4
●,6_RR,USA,0,CBP officers,maxku,09-05-18 20:53,,,12,0.5,4,4
●,6_R,USA,0,lawyers,maxku,09-05-18 20:54,,,7,0.15,6,6
●,6_R,USA\USA-I,0,Los Angeles lawyer Nora Phillips,maxku,09-05-18 20:54,,,32,0.66,6,6
●,6_R,USA,0,bearers of horrible news,maxku,09-05-18 20:54,,,24,0.5,6,6
●,6_R,USA,0,immigration lawyers,maxku,09-05-18 20:55,,,19,0.39,4,4
●,6_R,USA,0,lawyers,maxku,09-05-18 20:55,,,7,0.15,5,5
●,6_R,USA,0,U.S. immigration lawyers,maxku,09-05-18 20:55,,,24,0.5,3,3
●,6_M,USA,0,immigrant advocates,maxku,09-05-18 20:55,,,19,0.27,5,5
●,6_M,USA,0,credible-fear officers,maxku,09-05-18 20:56,,,22,0.31,5,5
●,6_M,USA,0,immigration judges,maxku,09-05-18 20:56,,,18,0.25,5,5
●,6_M,USA,0,prosecutors,maxku,09-05-18 20:56,,,11,0.15,5,5
●,6_M,USA,0,National Guard troops,maxku,09-05-18 20:56,,,21,0.29,5,5
●,6_M,USA,0,U.S. border officers,maxku,09-05-18 20:56,,,20,0.28,3,3
●,6_RR,USA\USA-I,0,Pete Flores,maxku,09-05-18 20:56,,,11,0.46,4,4
●,6_RR,USA\USA-I,0,director of field operations for CBP,maxku,09-05-18 20:56,,,36,1.5,4,4
●,6_RR,Migrant caravan,0,migrants,maxku,09-05-18 20:57,,,8,0.33,6,6
●,6_RR,USA,0,US law,maxku,09-05-18 20:57,,,6,0.25,7,7
●,6_RR,USA,0,border officials,maxku,09-05-18 20:58,,,16,0.67,8,8
●,6_RR,Supporters,0,demonstrators,maxku,09-05-18 20:58,,,13,0.54,8,8
●,6_RR,USA\USA-I,0,CBP Chief Patrol Agent,maxku,09-05-18 20:58,,,22,0.92,9,9
●,6_RR,USA\USA-I,0,Rodney S. Scott,maxku,09-05-18 20:58,,,15,0.63,9,9
●,6_R,USA\USA-I,0,Chief Patrol Agent,maxku,09-05-18 20:59,,,18,0.37,9,9
●,6_R,USA\USA-I,0,Rodney Scott,maxku,09-05-18 20:59,,,12,0.25,9,9
●,6_RR,USA,0,the United States,maxku,09-05-18 20:59,,,17,0.71,9,9
●,6_RR,USA,0,a very welcoming country,maxku,09-05-18 20:59,,,24,1,10,10
●,6_RR,USA\USA-I,0,Scott,maxku,09-05-18 21:00,,,5,0.21,10,10
●,6_L,Migrant caravan,0,Members of the migrant caravan,maxku,09-05-18 21:00,,,30,0.34,2,2
●,6_L,USA,0,the United States,maxku,09-05-18 21:01,,,17,0.19,3,3
●,6_L,MEX,0,Mexico,maxku,09-05-18 21:01,,,6,0.07,3,3
●,6_L,USA\Trump,0,President Trump,maxku,09-05-18 21:01,,,15,0.17,3,3
●,6_L,Migrant caravan,0,More than 150 migrants,maxku,09-05-18 21:01,,,22,0.25,4,4
●,6_L,MEX,0,Mexico,maxku,09-05-18 21:01,,,6,0.07,4,4
●,6_L,USA,0,United States immigration officials,maxku,09-05-18 21:01,,,35,0.39,4,4
●,6_L,Migrant caravan,0,the migrants,maxku,09-05-18 21:01,,,12,0.14,5,5
●,6_L,USA,0,the immigration officials,maxku,09-05-18 21:02,,,25,0.28,5,5
●,6_L,Migrant caravan,0,immigrants,maxku,09-05-18 21:03,,,10,0.11,6,6
●,6_L,USA\Trump,0,Mr. Trump,maxku,09-05-18 21:04,,,9,0.1,6,6
●,6_L,Migrant caravan,0,the migrants,maxku,09-05-18 21:04,,,12,0.14,7,7
●,6_L,Migrant caravan\Migrant caravan-I,0,Mario Quintanillo,maxku,09-05-18 21:04,,,17,0.19,8,8
●,6_L,Migrant caravan\Migrant caravan-I,0,Cecilia Sarai Carillo,maxku,09-05-18 21:04,,,21,0.24,8,8
●,6_L,Migrant caravan\Migrant caravan-I,0,four couples who wed at the beach,maxku,09-05-18 21:04,,,33,0.37,8,8
●,6_L,Migrant caravan\Migrant caravan-I,0,Daryeline Ariana,maxku,09-05-18 21:04,,,16,0.18,8,8
●,6_L,USA\Trump,0,Trump’,maxku,09-05-18 21:04,,,6,0.07,9,9
●,6_L,USA\Trump,0,President Trump,maxku,09-05-18 21:05,,,15,0.17,10,10
●,6_L,MEX,0,Mexico,maxku,09-05-18 21:05,,,6,0.07,10,10
●,6_L,Migrant caravan\Migrant caravan-I,0,Mr. Quintanillo,maxku,09-05-18 21:05,,,15,0.17,12,12
●,6_L,USA\Trump,0,Mr. Trump,maxku,09-05-18 21:05,,,9,0.1,13,13
●,6_L,MEX,0,Mexico,maxku,09-05-18 21:05,,,6,0.07,13,13
●,6_L,USA\Trump,0,Mr. Trump,maxku,09-05-18 21:06,,,9,0.1,13,13
●,6_L,USA,0,Congress,maxku,09-05-18 21:06,,,8,0.09,13,13
●,6_L,USA\Trump,0,Mr. Trump,maxku,09-05-18 21:06,,,9,0.1,13,13
●,6_L,USA\Trump,0,Mr. Trump,maxku,09-05-18 21:06,,,9,0.1,14,14
●,6_L,USA,0,Republicans,maxku,09-05-18 21:06,,,11,0.12,14,14
●,6_LL,USA\Trump,0,Trump,maxku,09-05-18 21:07,,,5,0.06,1,1
●,6_LL,USA,0,The White House,maxku,09-05-18 21:07,,,15,0.18,2,2
●,6_LL,USA,0,the National Guard,maxku,09-05-18 21:07,,,18,0.21,2,2
●,6_LL,Migrant caravan,0,the asylum-seekers,maxku,09-05-18 21:07,,,18,0.21,2,2
●,6_LL,USA\Trump,0,President Donald Trump,maxku,09-05-18 21:08,,,22,0.26,3,3
●,6_LL,USA,0,the United States,maxku,09-05-18 21:08,,,17,0.2,3,3
●,6_LL,USA,0,the National Guard,maxku,09-05-18 21:08,,,18,0.21,3,3
●,6_LL,USA\Trump,0,Trump,maxku,09-05-18 21:09,,,5,0.06,4,4
●,6_LL,USA,0,his administration,maxku,09-05-18 21:09,,,18,0.21,4,4
●,6_LL,Supporters,0,immigrant rights activists,maxku,09-05-18 21:09,,,26,0.31,5,5
●,6_LL,Supporters,0,legal observers,maxku,09-05-18 21:09,,,15,0.18,5,5
●,6_LL,Migrant caravan,0,the caravan’s participants,maxku,09-05-18 21:10,,,26,0.31,5,5
●,6_LL,USA,0,the U.S. side of the border,maxku,09-05-18 21:10,,,27,0.32,6,6
●,6_LL,Supporters,0,group of about 100 people,maxku,09-05-18 21:10,,,25,0.3,6,6
●,6_LL,Supporters,0,200 of their counterparts,maxku,09-05-18 21:10,,,25,0.3,6,6
●,6_LL,MEX,0,the two countries,maxku,09-05-18 21:11,,,17,0.2,6,6
●,6_LL,USA,0,the two countries,maxku,09-05-18 21:11,,,17,0.2,6,6
●,6_LL,USA,0,this administration,maxku,09-05-18 21:11,,,19,0.23,7,7
●,6_LL,Supporters\Supporters-I,0,demonstrator Laiken Jordahl,maxku,09-05-18 21:11,,,27,0.32,7,7
●,6_LL,USA,0,The administration,maxku,09-05-18 21:11,,,18,0.21,7,7
●,6_LL,Supporters\Supporters-I,0,Roberto Saravia,maxku,09-05-18 21:11,,,15,0.18,8,8
●,6_LL,USA,0,the Trump administration,maxku,09-05-18 21:12,,,24,0.29,8,8
●,6_LL,USA,0,the U.S.,maxku,09-05-18 21:12,,,8,0.1,8,8
●,6_LL,Migrant caravan,0,immigrants,maxku,09-05-18 21:12,,,10,0.12,8,8
●,6_LL,USA-MEX Border,0,U.S. Border,maxku,09-05-18 21:12,,,11,0.13,1,1
●,6_LL,USA-MEX Border,0,the U.S.-Mexico border,maxku,09-05-18 21:13,,,22,0.26,4,4
●,6_LL,USA-MEX Border,0,the U.S.-Mexico border,maxku,09-05-18 21:13,,,22,0.26,5,5
●,6_LL,USA-MEX Border,0,the border,maxku,09-05-18 21:13,,,10,0.12,6,6
●,6_LL,USA-MEX Border,0,This border,maxku,09-05-18 21:13,,,11,0.13,8,8
●,6_L,USA-MEX Border,0,U.S. Border,maxku,09-05-18 21:14,,,11,0.12,1,1
●,6_L,USA-MEX Border,0,the border wall,maxku,09-05-18 21:14,,,15,0.17,2,2
●,6_L,USA-MEX Border,0,the border,maxku,09-05-18 21:14,,,10,0.11,3,3
●,6_L,USA-MEX Border,0,border,maxku,09-05-18 21:14,,,6,0.07,4,4
●,6_L,USA-MEX Border,0,Border Wall,maxku,09-05-18 21:14,,,11,0.12,9,9
●,6_L,USA-MEX Border,0,the American border,maxku,09-05-18 21:14,,,19,0.21,11,11
●,6_L,USA-MEX Border,0,proposed border wall,maxku,09-05-18 21:15,,,20,0.23,13,13
●,6_M,USA-MEX Border,0,the border fence,maxku,09-05-18 21:15,,,16,0.22,2,2
●,6_M,USA-MEX Border,0,the southern border,maxku,09-05-18 21:15,,,19,0.27,5,5
●,6_M,USA-MEX Border,0,the border fence,maxku,09-05-18 21:15,,,16,0.22,6,6
●,6_M,USA-MEX Border,0,the border fence,maxku,09-05-18 21:15,,,16,0.22,8,8
●,6_M,USA-MEX Border,0,the border,maxku,09-05-18 21:15,,,10,0.14,11,11
●,6_M,USA-MEX Border,0,the border,maxku,09-05-18 21:16,,,10,0.14,14,14
●,6_R,USA,0,border inspectors,maxku,09-05-18 21:16,,,17,0.35,2,2
●,6_R,USA-MEX Border,0,the border with San Diego,maxku,09-05-18 21:17,,,25,0.52,3,3
●,6_R,USA-MEX Border,0,their Northern Border,maxku,09-05-18 21:17,,,21,0.44,8,8
●,6_RR,USA-MEX Border,0,U.S.-Mexico border,maxku,09-05-18 21:17,,,18,0.75,1,1
●,6_RR,USA-MEX Border,0,the border between the United States and Mexico,maxku,09-05-18 21:17,,,47,1.96,2,2
●,6_RR,USA-MEX Border,0,the border,maxku,09-05-18 21:18,,,10,0.42,6,6
●,6_RR,USA-MEX Border,0,the border,maxku,09-05-18 21:18,,,10,0.42,8,8
●,6_RR,USA-MEX Border,0,the border fence,maxku,09-05-18 21:18,,,16,0.67,8,8
●,6_RR,USA-MEX Border,0,the border,maxku,09-05-18 21:18,,,10,0.42,11,11
●,6_LL,USA-MEX Border,0,border,felix,18-05-18 16:57,,,6,0.07,3,3
●,6_RR,Migrant caravan\People without borders,0,Pueblos Sin Fronteras,maxku,21-05-18 12:00,,,21,0.88,5,5
●,6_RR,Migrant caravan\People without borders,0,People Without Borders,maxku,21-05-18 12:00,,,22,0.92,5,5
●,6_M,Migrant caravan\People without borders,0,the transnational group that organized the caravan,maxku,21-05-18 12:02,,,50,0.7,7,7
●,6_M,Migrant caravan\People without borders,0,Irineo Mujica,maxku,21-05-18 12:02,,,13,0.18,7,7
●,6_LL,Migrant caravan\People without borders,0,the caravan’s organizers,maxku,21-05-18 12:03,,,24,0.29,3,3
●,6_LL,Migrant caravan\People without borders,0,smugglers,maxku,21-05-18 12:03,,,9,0.11,3,3
●,6_LL,Migrant caravan\People without borders,0,The caravan’s organizers,maxku,21-05-18 12:04,,,24,0.29,5,5
●,6_LL,Migrant caravan,0,migrants,maxku,21-05-18 12:05,,,8,0.1,11,11
●,6_LL,Migrant caravan,0,the migrants traveling with the caravan,maxku,21-05-18 12:05,,,39,0.46,12,12
●,6_LL,Migrant caravan,0,the migrants,maxku,21-05-18 12:05,,,12,0.14,13,13
●,6_LL,Migrant caravan,0,Central American migrants,maxku,21-05-18 12:05,,,25,0.3,13,13
●,6_LL,Migrant caravan,0,unauthorized immigrants,maxku,21-05-18 12:05,,,23,0.27,15,15
●,6_LL,Migrant caravan,0,immigrants,maxku,21-05-18 12:05,,,10,0.12,16,16
●,6_LL,Migrant caravan,0,Migrants,maxku,21-05-18 12:05,,,8,0.1,16,16
●,6_LL,Migrant caravan,0,immigrants,maxku,21-05-18 12:06,,,10,0.12,16,16
●,6_LL,Migrant caravan,0,migrants,maxku,21-05-18 12:06,,,8,0.1,24,24
●,6_RR,Migrant caravan,0,Members of migrant caravan,maxku,21-05-18 12:08,,,26,1.09,1,1
●,6_RR,Migrant caravan,0,A caravan of hundreds of migrants,maxku,21-05-18 12:08,,,33,1.38,2,2
●,6_RR,Migrant caravan,0,The effort,maxku,21-05-18 12:08,,,10,0.42,5,5
●,6_RR,Migrant caravan,0,The group marching toward the border,maxku,21-05-18 12:08,,,36,1.5,8,8
●,6_RR,Migrant caravan,0,the caravan,maxku,21-05-18 12:08,,,11,0.46,8,8
●,6_RR,Migrant caravan,0,members of the caravan,maxku,21-05-18 12:09,,,22,0.92,13,13
●,6_R,Migrant caravan,0,these large “Caravans” of people,maxku,21-05-18 12:09,,,32,0.66,8,8
●,6_R,Migrant caravan,0,the caravan,maxku,21-05-18 12:09,,,11,0.23,9,9
●,6_R,Migrant caravan,0,the caravan,maxku,21-05-18 12:10,,,11,0.23,7,7
●,6_R,Migrant caravan,0,a threat to the U.S.,maxku,21-05-18 12:10,,,20,0.41,7,7
●,6_R,Migrant caravan,0,the caravan,maxku,21-05-18 12:10,,,11,0.23,7,7
●,6_R,Migrant caravan,0,Asylum-seeking immigrant 'caravan',maxku,21-05-18 12:10,,,34,0.71,1,1
●,6_R,Migrant caravan,0,"a ""caravan""",maxku,21-05-18 12:10,,,11,0.23,2,2
●,6_M,Migrant caravan,0,Migrant caravan,maxku,21-05-18 12:11,,,15,0.21,1,1
●,6_M,Migrant caravan,0,a group,maxku,21-05-18 12:11,,,7,0.1,3,3
●,6_M,Migrant caravan,0,the migrant caravan,maxku,21-05-18 12:11,,,19,0.27,4,4
●,6_M,Migrant caravan,0,a caravan,maxku,21-05-18 12:11,,,9,0.13,5,5
●,6_M,Migrant caravan,0,the migrant caravan,maxku,21-05-18 12:12,,,19,0.27,6,6
●,6_M,Migrant caravan,0,the caravan,maxku,21-05-18 12:12,,,11,0.15,7,7
●,6_L,Migrant caravan,0,a caravan of immigrants,maxku,21-05-18 12:17,,,23,0.26,3,3
●,6_L,Migrant caravan,0,a caravan,maxku,21-05-18 12:17,,,9,0.1,4,4
●,6_LL,Migrant caravan,0,Migrant Caravan,maxku,21-05-18 12:18,,,15,0.18,1,1
●,6_LL,Migrant caravan,0,the caravan,maxku,21-05-18 12:18,,,11,0.13,3,3
●,6_LL,Migrant caravan,0,the caravan,maxku,21-05-18 12:19,,,11,0.13,4,4
●,6_LL,Migrant caravan,0,The caravan,maxku,21-05-18 12:19,,,11,0.13,5,5
●,6_LL,Migrant caravan,0,a caravan of hundreds of Central Americans,maxku,21-05-18 12:19,,,42,0.5,3,3
●,6_LL,Migrant caravan,0,a caravan of Central American migrants,maxku,21-05-18 12:20,,,38,0.45,17,17
●,6_RR,Migration to the USA,0,to reach U.S.-Mexico border,maxku,21-05-18 12:34,,,27,1.13,1,1
●,6_RR,Migration to the USA,0,wait to be processed by U.S. authorities,maxku,21-05-18 12:35,,,40,1.67,3,3
●,6_RR,Migration to the USA,0,to turn themselves in,maxku,21-05-18 12:35,,,21,0.88,6,6
●,6_R,Migration to the USA,0,the caravan's steady approach to the U.S.,maxku,21-05-18 12:36,,,41,0.85,7,7
●,6_R,Migration to the USA,0,to pass through into our country,maxku,21-05-18 12:37,,,32,0.66,8,8
●,6_R,Migration to the USA,0,several attempted illegal entries,maxku,21-05-18 12:37,,,33,0.68,9,9
●,6_R,Migration to the USA,0,illegally entered the United States,maxku,21-05-18 12:38,,,35,0.73,10,10
●,6_M,Migration to the USA,0,driving families to flee,maxku,21-05-18 12:38,,,24,0.34,7,7
●,6_L,Migration to the USA,0,"A long, grueling journey",maxku,21-05-18 12:39,,,24,0.27,3,3
●,6_L,Migration to the USA,0,reached the border,maxku,21-05-18 12:39,,,18,0.2,3,3
●,6_L,Migration to the USA,0,a dramatic moment,maxku,21-05-18 12:39,,,17,0.19,3,3
●,6_L,Migration to the USA,0,a test of President Trump’s anti-immigrant politics,maxku,21-05-18 12:39,,,51,0.57,3,3
●,6_L,Migration to the USA,0,prepared to seek asylum from United States immigration officials,maxku,21-05-18 12:40,,,64,0.72,4,4
●,6_L,Migration to the USA,0,an immigration drama,maxku,21-05-18 12:40,,,20,0.23,6,6
●,6_L,Migration to the USA,0,headed north together as a form of protection,maxku,21-05-18 12:40,,,45,0.51,6,6
●,6_L,Migration to the USA,0,a volatile flash point in the immigration debate ignited by Mr. Trump.,maxku,21-05-18 12:40,,,70,0.79,6,6
●,6_LL,Migration to the USA,0,traveling through Mexico,maxku,21-05-18 12:41,,,24,0.29,3,3
●,6_LL,Migration to the USA,0,a “crisis” at the border,maxku,21-05-18 12:42,,,24,0.29,3,3
●,6_LL,Migration to the USA,0,made their way to the U.S.-Mexico border,maxku,21-05-18 12:42,,,40,0.48,4,4
●,6_LL,Migration to the USA,0,begun crossing into the U.S.,maxku,21-05-18 12:42,,,28,0.33,9,9
●,6_LL,Migrant caravan,0,a group of about 150 of the caravan’s members,maxku,21-05-18 12:42,,,45,0.54,9,9
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,Threats,maxku,26-05-18 12:14,Trump,,7,0.08,1,1
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,Threats,maxku,26-05-18 12:14,Migrant caravan,,7,0.08,1,1
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,mobilized,maxku,26-05-18 12:15,USA,,9,0.11,2,2
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatened prosecution,maxku,26-05-18 12:15,USA,,22,0.26,2,2
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,threatened prosecution,maxku,26-05-18 12:15,Migrant caravan,,22,0.26,2,2
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,whipped himself into a fury,maxku,26-05-18 12:15,Trump,,27,0.32,3,3
●,6_LL,Properties\Importance\Important & Intense,0,national security threat,maxku,26-05-18 12:16,Migrant caravan,,24,0.29,2,2
●,6_LL,Properties\Power & Strength\Weak & Following,0,seek asylum,maxku,26-05-18 12:16,Migrant caravan,,11,0.13,3,3
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,mobilized,maxku,26-05-18 12:17,Trump,,9,0.11,3,3
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,railed against,maxku,26-05-18 12:17,Trump,,14,0.17,3,3
●,6_LL,Properties\Importance\Important & Intense,0,crisis,maxku,26-05-18 12:17,Migration to the USA,,6,0.07,3,3
●,6_LL,Properties\Importance\Unimportant,0,plummeted to their lowest,maxku,26-05-18 12:20,Migration to the USA,,25,0.3,3,3
●,6_LL,USA\USA-I,0,The secretary of homeland security,maxku,26-05-18 12:20,,,34,0.41,3,3
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,issued a statement,maxku,26-05-18 12:20,USA-I,,18,0.21,3,3
●,6_LL,Properties\Law\Unlawful,0,smugglers,maxku,26-05-18 12:20,Migrant caravan,,9,0.11,3,3
●,6_LL,USA\USA-I,0,the attorney general,maxku,26-05-18 12:21,,,20,0.24,3,3
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatened,maxku,26-05-18 12:21,USA-I,,10,0.12,3,3
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,threatened,maxku,26-05-18 12:21,Migrant caravan,,10,0.12,3,3
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,made their way to,maxku,26-05-18 12:21,Migrant caravan,,17,0.2,4,4
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,fulminations against,maxku,26-05-18 12:22,Trump,,20,0.24,4,4
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,fulminations against,maxku,26-05-18 12:22,Migrant caravan,,20,0.24,4,4
●,6_LL,Properties\Safety\Unsafe,0,unclear whether his administration has any practical way,maxku,26-05-18 12:22,Migration to the USA,,56,0.67,4,4
●,6_LL,Migration to the USA,0,crossing,maxku,26-05-18 12:22,,,8,0.1,4,4
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,marched toward,maxku,26-05-18 12:22,"Migrant caravan
Supporters",,14,0.17,5,5
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,marched,maxku,26-05-18 12:24,Migrant caravan,,7,0.08,5,5
●,6_LL,Properties\Affection\Affection or empathy,0,No borders,maxku,26-05-18 12:24,Migration to the USA,,10,0.12,6,6
●,6_LL,Properties\Affection\Affection or empathy,0,No wall,maxku,26-05-18 12:24,Migration to the USA,,7,0.08,6,6
●,6_LL,Properties\Affection\Affection or empathy,0,Sanctuary for all,maxku,26-05-18 12:24,Migration to the USA,,17,0.2,6,6
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,marched along,maxku,26-05-18 12:25,Supporters,,13,0.15,6,6
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,gathered in front of,maxku,26-05-18 12:25,Supporters,,20,0.24,6,6
●,6_LL,Properties\Power & Strength\Weak & Following,0,push back against,maxku,26-05-18 12:26,"Migrant caravan
Supporters",,17,0.2,7,7
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,culture of hate,maxku,26-05-18 12:26,USA,,15,0.18,7,7
●,6_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,bigotry,maxku,26-05-18 12:27,USA,,7,0.08,7,7
●,6_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,fear cannot be accepted,maxku,26-05-18 12:27,USA,,23,0.27,7,7
●,6_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,doesn’t even talk to us,maxku,26-05-18 12:29,USA,,23,0.27,7,7
●,6_LL,Properties\Power & Strength\Powerful & Leading,0,come out and march,maxku,26-05-18 12:29,Supporters,,18,0.21,7,7
●,6_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,ridiculous,maxku,26-05-18 12:29,Migrant caravan,,10,0.12,8,8
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,get scapegoated,maxku,26-05-18 12:30,USA,,15,0.18,8,8
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,get scapegoated,maxku,26-05-18 12:30,Migrant caravan,,15,0.18,8,8
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,get mistreated,maxku,26-05-18 12:30,Migrant caravan,,14,0.17,8,8
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,get mistreated,maxku,26-05-18 12:30,USA,,14,0.17,8,8
●,6_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,get criminalized,maxku,26-05-18 12:30,USA,,16,0.19,8,8
●,6_LL,Properties\Violence & Unfair\Victim (receiving violence),0,get criminalized,maxku,26-05-18 12:30,Migrant caravan,,16,0.19,8,8
●,6_LL,USA-MEX Border,0,a divide,maxku,26-05-18 12:31,,,8,0.1,8,8
●,6_LL,Properties\Affection\Refusal,0,that shouldn’t be here,maxku,26-05-18 12:31,USA-MEX Border,,22,0.26,8,8
●,6_LL,Properties\Affection\Refusal,0,shouldn’t divide us,maxku,26-05-18 12:32,USA-MEX Border,,19,0.23,8,8
