Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,8_LL,USA\Trump,0,The president,maxku,14-05-18 16:18,,,13,0.42,9,9
●,8_LL,Inquieries for Trump,0,the interview,maxku,14-05-18 16:18,,,13,0.42,9,9
●,8_LL,USA\Trump,0,Trump,maxku,14-05-18 16:18,,,5,0.16,9,9
●,8_LL,USA\Trump,0,the president,maxku,14-05-18 16:18,,,13,0.42,9,9
●,8_L,USA\Mueller,0,Mueller,maxku,14-05-18 16:22,,,7,0.08,1,1
●,8_L,Inquieries for Trump,0,Dozens of Inquiries,maxku,14-05-18 16:23,,,19,0.21,1,1
●,8_L,USA\Trump,0,Trump,maxku,14-05-18 16:23,,,5,0.05,1,1
●,8_L,USA\Mueller,0,Robert S. Mueller,maxku,14-05-18 16:24,,,17,0.18,2,2
●,8_L,RUS,0,Russia,maxku,14-05-18 16:24,,,6,0.06,1,1
●,8_L,USA\Trump,0,the president,maxku,14-05-18 16:24,,,13,0.14,2,2
●,8_L,USA\Mueller,0,Robert S. Mueller,maxku,14-05-18 16:25,,,17,0.18,3,3
●,8_L,USA,0,the special counsel,maxku,14-05-18 16:25,,,19,0.21,3,3
●,8_L,RUS meddling investigation,0,investigating Russia’s election interference,maxku,14-05-18 16:28,,,44,0.48,3,3
●,8_L,Inquieries for Trump,0,four dozen questions,maxku,14-05-18 16:28,,,20,0.22,3,3
●,8_L,RUS,0,Russia,maxku,14-05-18 16:29,,,6,0.06,3,3
●,8_L,Inquieries for Trump,0,list of the questions,maxku,14-05-18 16:29,,,21,0.23,3,3
●,8_L,USA\Trump,0,President Trump,maxku,14-05-18 16:29,,,15,0.16,3,3
●,8_L,Inquieries for Trump,0,The open-ended queries,maxku,14-05-18 16:29,,,22,0.24,4,4
●,8_L,USA\Trump,0,the president,maxku,14-05-18 16:29,,,13,0.14,4,4
●,8_L,USA,0,his family,maxku,14-05-18 16:30,,,10,0.11,4,4
●,8_L,USA,0,his closest advisers,maxku,14-05-18 16:30,,,20,0.22,4,4
●,8_L,USA\Trump,0,the president,maxku,14-05-18 16:30,,,13,0.14,4,4
●,8_L,USA,0,campaign officials,maxku,14-05-18 16:30,,,18,0.19,4,4
●,8_L,RUS,0,Russians,maxku,14-05-18 16:30,,,8,0.09,4,4
●,8_L,USA\Trump,0,the president,maxku,14-05-18 16:31,,,13,0.14,5,5
●,8_L,USA\Trump,0,the president,maxku,14-05-18 16:31,,,13,0.14,5,5
●,8_L,USA\Trump,0,Mr. Trump,maxku,14-05-18 16:31,,,9,0.1,5,5
●,8_L,RUS,0,Russia,maxku,14-05-18 16:32,,,6,0.06,5,5
●,8_L,USA\Trump,0,Mr. Trump’,maxku,14-05-18 16:32,,,10,0.11,5,5
●,8_L,RUS meddling,0,Russia Ties and Obstruction,maxku,24-05-18 08:43,,,27,0.29,1,1
●,8_L,RUS meddling,0,Russia’s election interference,maxku,24-05-18 08:43,,,30,0.32,3,3
●,8_L,RUS meddling,0,ties to Russia,maxku,24-05-18 08:44,,,14,0.15,3,3
●,8_L,RUS meddling,0,Russia’s election meddling,maxku,24-05-18 08:44,,,26,0.28,7,7
●,8_L,RUS meddling investigation,0,an investigation into Russia’s election meddling,maxku,24-05-18 08:45,,,48,0.52,7,7
●,8_L,RUS meddling,0,possible coordination between the Trump campaign and Russia,maxku,24-05-18 08:45,,,59,0.64,9,9
●,8_L,RUS meddling investigation,0,investigating possible coordination between the Trump campaign and Russia,maxku,24-05-18 08:45,,,73,0.79,9,9
●,8_LL,RUS meddling,0,Russian meddling in the 2016 election,maxku,24-05-18 08:46,,,37,1.19,3,3
●,8_M,RUS meddling,0,Russian meddling in the 2016 election,maxku,24-05-18 08:46,,,37,1.09,3,3
●,8_M,RUS meddling,0,the obstruction issue,maxku,24-05-18 08:47,,,21,0.62,6,6
●,8_R,RUS meddling,0,alleged collusion between President Trump’s campaign and Russian officials,maxku,24-05-18 08:48,,,74,0.02,3,3
●,8_R,RUS meddling,0,collusion” with Russians,maxku,24-05-18 08:50,,,24,0.01,4,4
●,8_RR,RUS meddling,0,Russian interference,maxku,24-05-18 08:50,,,20,0.02,2,2
●,8_RR,RUS meddling,0,links between members of his presidential campaign and Russia,maxku,24-05-18 08:51,,,61,0.06,3,3
●,8_RR,RUS meddling,0,the Russia links,maxku,24-05-18 08:51,,,16,0.02,5,5
●,8_L,Trump´s Lawyers,0,the president’s lawyers,maxku,24-05-18 08:53,,,23,0.25,8,8
●,8_L,Trump´s Lawyers,0,His lawyers,maxku,24-05-18 08:54,,,11,0.12,18,18
●,8_L,Trump´s Lawyers,0,Mr. Trump’s lawyers,maxku,24-05-18 08:55,,,19,0.21,19,19
●,8_LL,Trump´s Lawyers,0,The president’s lawyers,maxku,24-05-18 08:55,,,23,0.74,9,9
●,8_LL,Trump´s Lawyers,0,Trump’s squadron of lawyers,maxku,24-05-18 08:55,,,27,0.87,10,10
●,8_M,Trump´s Lawyers,0,Trump’s lawyers,maxku,24-05-18 08:56,,,15,0.44,1,1
●,8_M,Trump´s Lawyers,0,lawyers for President Trump,maxku,24-05-18 08:56,,,27,0.8,3,3
●,8_M,Trump´s Lawyers,0,Trump’s lawyers,maxku,24-05-18 08:56,,,15,0.44,5,5
●,8_M,Trump´s Lawyers,0,The lawyers,maxku,24-05-18 08:57,,,11,0.32,5,5
●,8_R,Trump´s Lawyers,0,Trump’s lawyers,maxku,24-05-18 08:57,,,15,0,24,24
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,Michael D. Cohen,maxku,24-05-18 09:01,,,16,0.17,5,5
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,John Dowd,maxku,24-05-18 09:01,,,9,0.1,19,19
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,Mr. Dowd,maxku,24-05-18 09:01,,,8,0.09,20,20
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,Mr. Dowd,maxku,24-05-18 09:02,,,8,0.09,21,21
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,Mr. Dowd,maxku,24-05-18 09:02,,,8,0.09,22,22
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,Mr. Dowd,maxku,24-05-18 09:02,,,8,0.09,22,22
●,8_L,Trump´s Lawyers\Trump´s Lawyers-I,0,Mr. Dowd,maxku,24-05-18 09:03,,,8,0.09,24,24
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,John Dowd,maxku,24-05-18 09:03,,,9,0.29,10,10
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,Dowd,maxku,24-05-18 09:04,,,4,0.13,11,11
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,Dowd,maxku,24-05-18 09:04,,,4,0.13,12,12
●,8_M,Trump´s Lawyers\Trump´s Lawyers-I,0,Trump lawyer,maxku,24-05-18 09:05,,,12,0.35,7,7
●,8_M,Trump´s Lawyers\Trump´s Lawyers-I,0,Jay Sekulow,maxku,24-05-18 09:05,,,11,0.32,7,7
●,8_M,Trump´s Lawyers\Trump´s Lawyers-I,0,his personal lawyer,maxku,24-05-18 09:07,,,19,0.56,9,9
●,8_M,Trump´s Lawyers\Trump´s Lawyers-I,0,Michael Cohen,maxku,24-05-18 09:07,,,13,0.38,9,9
●,8_M,Trump´s Lawyers\Trump´s Lawyers-I,0,Cohen,maxku,24-05-18 09:07,,,5,0.15,9,9
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,his longtime personal attorney,maxku,24-05-18 09:07,,,30,0.97,13,13
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,Michael Cohen,maxku,24-05-18 09:08,,,13,0.42,13,13
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,Cohen,maxku,24-05-18 09:08,,,5,0.16,14,14
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,the lawyer,maxku,24-05-18 09:08,,,10,0.32,14,14
●,8_LL,Trump´s Lawyers\Trump´s Lawyers-I,0,Cohen,maxku,24-05-18 09:08,,,5,0.16,15,15
●,8_RR,Trump´s Lawyers\Trump´s Lawyers-I,0,former New York mayor Rudy Giuliani,maxku,24-05-18 09:09,,,35,0.03,12,12
●,8_RR,Properties\Other\Other,0,hints at,maxku,24-05-18 09:23,Mueller,,8,0.01,1,1
●,8_RR,Properties\Behaviour & character\Not trustworthy,0,obstruction,maxku,24-05-18 09:26,Trump,,11,0.01,1,1
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,has submitted questions,maxku,24-05-18 09:26,Mueller,,23,0.02,2,2
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,indicate a focus,maxku,24-05-18 09:29,Inquieries for Trump,,16,0.02,2,2
●,8_RR,Properties\Behaviour & character\Not trustworthy,0,tried to obstruct,maxku,24-05-18 09:29,Trump,,17,0.02,2,2
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,wants to find out,maxku,24-05-18 09:30,Mueller,,17,0.02,3,3
●,8_RR,USA\USA-I,0,members of his presidential campaign,maxku,24-05-18 09:32,,,36,0.03,3,3
●,8_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,offering damaging information,maxku,24-05-18 09:33,RUS-I,,29,0.03,3,3
●,8_RR,Properties\Violence & Unfair\Victim (receiving violence),0,offering damaging information on,maxku,24-05-18 09:33,USA-Misc,,32,0.03,3,3
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,offered a pardon,maxku,24-05-18 09:34,Trump,,16,0.02,4,4
●,8_RR,Properties\Behaviour & character\Not trustworthy,0,has already been charged by Mueller with lying,maxku,24-05-18 09:35,USA-I,,46,0.04,4,4
●,8_RR,USA\USA-I,0,Michael Flynn,maxku,24-05-18 09:36,,,13,0.01,4,4
●,8_RR,USA\USA-I,0,former national security advisor,maxku,24-05-18 09:36,,,32,0.03,4,4
●,8_RR,Properties\Other\Other,0,believed to,maxku,24-05-18 09:36,USA-I,,11,0.01,4,4
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,clearest signal,maxku,24-05-18 09:37,Inquieries for Trump,,15,0.01,5,5
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,has enough circumstantial evidence,maxku,24-05-18 09:38,Mueller,,34,0.03,5,5
●,8_RR,Properties\Importance\Important & Intense,0,circumstantial evidence,maxku,24-05-18 09:38,Inquieries for Trump,,23,0.02,5,5
●,8_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,suspect the president of obstruction,maxku,24-05-18 09:39,Mueller,,36,0.03,5,5
●,8_RR,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,has reason to believe,maxku,24-05-18 09:39,Mueller,,21,0.02,5,5
●,8_RR,Properties\Other\Other,0,might have,maxku,24-05-18 09:40,Trump,,10,0.01,5,5
●,8_RR,Properties\Behaviour & character\Not trustworthy,0,might have known of the Russia links,maxku,24-05-18 09:40,Trump,,36,0.03,5,5
●,8_RR,Properties\Other\Other,0,there is no indication,maxku,24-05-18 09:41,"RUS meddling investigation
Mueller",,22,0.02,6,6
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,has found evidence of active collusion,maxku,24-05-18 09:42,Mueller,,38,0.04,6,6
●,8_RR,Properties\Importance\Important & Intense,0,vehemently denies,maxku,24-05-18 09:42,"Trump
RUS meddling investigation",,17,0.02,6,6
●,8_RR,Inquieries for Trump,0,a list of questions,maxku,24-05-18 09:43,,,19,0.02,7,7
●,8_RR,Trump´s Lawyers,0,Trump’s legal team,maxku,24-05-18 09:43,,,18,0.02,7,7
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 09:44,,,5,0,7,7
●,8_RR,Inquieries for Trump,0,the list,maxku,24-05-18 09:44,,,8,0.01,8,8
●,8_RR,Inquieries for Trump,0,a list,maxku,24-05-18 09:44,,,6,0.01,7,7
●,8_RR,USA\USA-I,0,someone outside Trump’s legal team,maxku,24-05-18 09:44,,,34,0.03,8,8
●,8_RR,Trump´s Lawyers,0,Trump’s legal team,maxku,24-05-18 09:45,,,18,0.02,8,8
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 09:45,,,5,0,8,8
●,8_RR,Properties\Other\Other,0,did not immediately respond,maxku,24-05-18 09:45,USA,,27,0.03,9,9
●,8_RR,USA\Mueller,0,Mueller,maxku,24-05-18 09:46,,,7,0.01,10,10
●,8_RR,Trump´s Lawyers,0,the president’s attorneys,maxku,24-05-18 09:46,,,25,0.02,10,10
●,8_RR,USA\Trump,0,the president,maxku,24-05-18 09:46,,,13,0.01,10,10
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,has discussed the possibility of interviewing Trump,maxku,24-05-18 09:46,Mueller,,51,0.05,10,10
●,8_RR,RUS meddling investigation,0,the investigation,maxku,24-05-18 09:47,,,17,0.02,10,10
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 09:47,,,5,0,11,11
●,8_RR,Properties\Difficulty\Difficult,0,appear to have been divided,maxku,24-05-18 09:49,Inquieries for Trump,,27,0.03,11,11
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 10:01,,,5,0,12,12
●,8_RR,Trump´s Lawyers,0,his legal team,maxku,24-05-18 10:01,,,14,0.01,12,12
●,8_RR,USA\Mueller,0,Mueller,maxku,24-05-18 10:01,,,7,0.01,12,12
●,8_RR,USA\Trump,0,the president,maxku,24-05-18 10:01,,,13,0.01,12,12
●,8_RR,Properties\Power & Strength\Powerful & Leading,0,would try to reach a deal,maxku,24-05-18 10:02,Trump´s Lawyers-I,,25,0.02,12,12
●,8_RR,Inquieries for Trump,0,the questions,maxku,24-05-18 10:02,,,13,0.01,13,13
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 10:02,,,5,0,13,13
●,8_RR,RUS\RUS-I,0,the Russian lawyer,maxku,24-05-18 10:02,,,18,0.02,13,13
●,8_RR,USA\USA-I,0,former FBI director,maxku,24-05-18 10:03,,,19,0.02,13,13
●,8_RR,USA\USA-I,0,James Comey,maxku,24-05-18 10:03,,,11,0.01,13,13
●,8_RR,Inquieries for Trump,0,one question,maxku,24-05-18 10:04,,,12,0.01,14,14
●,8_RR,USA\USA-I,0,Mr Flynn,maxku,24-05-18 10:04,,,8,0.01,15,15
●,8_RR,Properties\Power & Strength\Weak & Following,0,seeking immunity or possible pardon,maxku,24-05-18 10:05,USA-I,,35,0.03,15,15
●,8_RR,USA\Mueller,0,Mueller,maxku,24-05-18 10:05,,,7,0.01,16,16
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 10:05,,,5,0,16,16
●,8_RR,RUS\Putin,0,Russian President,maxku,24-05-18 10:05,,,17,0.02,16,16
●,8_RR,RUS\Putin,0,Vladimir Putin,maxku,24-05-18 10:05,,,14,0.01,16,16
●,8_RR,Properties\Behaviour & character\Fair ,0,none of the questions are accusatory,maxku,24-05-18 10:05,Inquieries for Trump,,36,0.03,17,17
●,8_RR,Properties\Safety\Unsafe,0,carry the risk,maxku,24-05-18 10:06,Inquieries for Trump,,14,0.01,17,17
●,8_RR,USA\Trump,0,Trump,maxku,24-05-18 10:06,,,5,0,17,17
●,8_RR,Properties\Behaviour & character\Not trustworthy,0,being trapped in a lie,maxku,24-05-18 10:06,Trump,,22,0.02,17,17
●,8_RR,USA\Mueller,0,Mueller,maxku,24-05-18 10:06,,,7,0.01,17,17
●,8_RR,Properties\Behaviour & character\Trustworthy,0,provided evidence,maxku,24-05-18 10:07,USA-I,,17,0.02,17,17
●,8_RR,USA\USA-I,0,former campaign staff,maxku,24-05-18 10:07,,,21,0.02,17,17
●,8_R,RUS meddling,0,Russian involvement,maxku,24-05-18 10:10,,,19,0,2,2
●,8_R,Properties\Power & Strength\Powerful & Leading,0,at its helm,maxku,24-05-18 10:10,Mueller,,11,0,2,2
●,8_R,Properties\Power & Strength\Powerful & Leading,0,took over,maxku,24-05-18 10:10,Mueller,,9,0,3,3
●,8_R,Properties\Other\Other,0,alleged,maxku,24-05-18 10:10,RUS meddling,,7,0,3,3
●,8_R,Properties\Quality\Functioning,0,has led to charges for four Trump campaign associates,maxku,24-05-18 10:11,RUS meddling investigation,,53,0.01,3,3
●,8_R,Properties\Behaviour & character\Confident,0,expressed willingness to testify under oath,maxku,24-05-18 10:18,Trump,,43,0.01,4,4
●,8_R,Properties\Importance\Important & Intense,0,has repeatedly denied any “collusion”,maxku,24-05-18 10:18,RUS meddling investigation,,37,0.01,4,4
●,8_R,Inquieries for Trump,0,the charges,maxku,24-05-18 10:18,,,11,0,3,3
